2026-06-19 13:23:09 | INFO     | document_loader      | DocumentLoader initialized — upload_dir: c:\Users\gangwarr\Desktop\PDFRAG-main\PDFRAG-main\backend\storage\uploads
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 1/94: INTERNATIONAL STANDARD Information security, cybersecurity and privacy protection — Information secu...
2026-06-19 13:23:19 | INFO     | pdf_loader           | [LOAD PDF] electricity.pdf — using PyMuPDF (text + tables)
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 2/94: ISO/IEC 27001:2022(E) COPYRIGHT PROTECTED DOCUMENT ISO copyright office CP 401 • Ch. de Blandonnet 8...
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 3/94: --``,,,,,``````,,,,,`,`,`,`,,`,-`-`,,`,,`,`,,`--- ISO/IEC 27001:2022(E) Contents Page Foreword.........
2026-06-19 13:23:19 | INFO     | pdf_loader           | [LOAD PDF] 25 pages found
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 4/94: .......................................................................................................
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 5/94: ..................1 4.1 ​Understanding the organization and its context................................
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 6/94: .......................................................................................................
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 7/94: .......................................................................................................
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 8/94: .............4 6.1.3 ​Information security risk treatment..............................................
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 9/94: ............................................. 6 7.2 ​Competence........................................
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 10/94: .......................................................................................................
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 11/94: .......................................................................................................
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 12/94: .................................... 8 9 ​Performance evaluation.......................................
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 13/94: ................................................................................................8 9....
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 14/94: .......................................................................................................
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 15/94: .........10 10.2 ​Nonconformity and corrective action..................................................
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 16/94: ISO/IEC 27001:2022(E) Foreword The main changes are as follows: --``,,,,,``````,,,,,`,`,`,`,,`,-`-`,...
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 17/94: . The procedures used to develop this document and those intended for its further maintenance are de...
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 18/94: . Details of any patent rights identified during the development of the document will be in the Intr...
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 19/94: .iso.org/iso/foreword.html. In the IEC, see www.iec.ch/understanding-standards. This document was pr...
2026-06-19 13:23:19 | INFO     | pdf_loader           | [LOAD PDF] Page 6: extracted 1 table(s)
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 20/94: ISO/IEC 27001:2022(E) Introduction 0.1   General 0.2   Compatibility with other management system st...
2026-06-19 13:23:19 | DEBUG    | main                 | [INGEST_BG]   Chunk 21/94: . All of these influencing factors are expected to change over time. The information security manage...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 22/94: . This document can be used by internal and external parties to assess the organization's ability to...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 23/94: . This common approach defined in the Annex SL will be useful for those organizations that choose to...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 24/94: --``,,,,,``````,,,,,`,`,`,`,,`,-`-`,,`,,`,`,,`---...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 25/94: INTERNATIONAL STANDARD ISO/IEC 27001:2022(E) Information security, cybersecurity and privacy protect...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 26/94: . --``,,,,,``````,,,,,`,`,`,`,,`,-`-`,,`,,`,`,,`--- —	 ISO Online browsing platform: available at ht...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 27/94: . This document also includes requirements for the assessment and treatment of information security ...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 28/94: . For dated references, only the edition cited applies. For undated references, the latest edition o...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 29/94: ISO/IEC 27001:2022(E) 4.3	 ​Determining the scope of the information security management system When...
2026-06-19 13:23:20 | INFO     | pdf_loader           | [LOAD PDF] Page 9: extracted 1 table(s)
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 30/94: . The organization shall determine the boundaries and applicability of the information security mana...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 31/94: . Top management shall demonstrate leadership and commitment with respect to the information securit...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 32/94: . ﻿ © ISO/IEC 2022 – All rights reserved ﻿ 2...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 33/94: 5.2	 ​Policy Top management shall establish an information security policy that: a)	 is appropriate ...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 34/94: . The organization shall plan: d)	 actions to address these risks and opportunities; and e)	 how to ...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 35/94: . a)	 ensuring that the information security management system conforms to the requirements of this ...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 36/94: ISO/IEC 27001:2022(E) 6.1.2 ​Information security risk assessment The organization shall define and ...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 37/94: .1.2 c) 1); and 3)	 determine the levels of risk; e)	 evaluates the information security risks: 1)	 ...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 38/94: . d)	 produce a Statement of Applicability that contains: —	 the necessary controls (see 6.1.3 b) an...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 39/94: . a)	 select appropriate information security risk treatment options, taking account of the risk b)	...
2026-06-19 13:23:20 | INFO     | pdf_loader           | [LOAD PDF] Page 12: extracted 1 table(s)
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 40/94: —	 justification for their inclusion; —	 whether the necessary controls are implemented or not; and ...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 41/94: . The organization shall retain documented information on the information security objectives. h)	 w...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 42/94: . NOTE 4 The information security risk assessment and treatment process in this document aligns with...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 43/94: ISO/IEC 27001:2022(E) 7	 ​Support 7.1	 ​Resources --``,,,,,``````,,,,,`,`,`,`,,`,-`-`,,`,,`,`,,`--- ...
2026-06-19 13:23:20 | INFO     | pdf_loader           | [LOAD PDF] Page 13: extracted 1 table(s)
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 44/94: . a)	 determine the necessary competence of person(s) doing work under its control that affects its ...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 45/94: of the information security management system. 1) the size of organization and its type of activitie...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 46/94: .g. version control); and f) retention and disposition. 8	 ​Operation 8.1	 ​Operational planning and...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 47/94: .g. from loss of confidentiality, improper use, or loss of integrity). For the control of documented...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 48/94: ISO/IEC 27001:2022(E) 8.2	 ​Information security risk assessment 8.3	 ​Information security risk tre...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 49/94: .2.1 General a)	 conforms to 1)	 the organization’s own requirements for its information security ma...
2026-06-19 13:23:20 | DEBUG    | main                 | [INGEST_BG]   Chunk 50/94: .1.2 a). The organization shall retain documented information of the results of the information secu...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 51/94: 2)	 the requirements of this document; b)	 is effectively implemented and maintained. 9.2.2 Internal...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 52/94: . 9.3.3 Management review results © ISO/IEC 2022 – All rights reserved ﻿ ﻿ ISO/IEC 27001:2022(E) 9 T...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 53/94: . Top management shall review the organization's information security management system at planned i...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 54/94: ISO/IEC 27001:2022(E) Documented information shall be available as evidence of the results of manage...
2026-06-19 13:23:21 | INFO     | pdf_loader           | [LOAD PDF] Page 17: extracted 1 table(s)
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 55/94: . Corrective actions shall be appropriate to the effects of the nonconformities encountered. Documen...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 56/94: 5 Organizational controls 5.1 Policies for information secu- rity 5.2 Information security roles and...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 57/94: .9 Inventory of information and other associated assets 5.10 Acceptable use of information and other...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 58/94: . Conflicting duties and conflicting areas of responsibility shall be seg- regated. Management shall...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 59/94: . An inventory of information and other associated assets, including owners, shall be developed and ...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 60/94: [TABLE 1] Table A.1 — Information security controls | 5 | Organizational controls |  | | --- | --- |...
2026-06-19 13:23:21 | INFO     | pdf_loader           | [LOAD PDF] Page 18: extracted 1 table(s)
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 61/94: ISO/IEC 27001:2022(E) 5.12 Classification of information Control 5.13 Labelling of information Contr...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 62/94: .1 (continued) Table A.1 (continued) Information shall be classified according to the information se...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 63/94: . Rules to control physical and logical access to information and other associated assets shall be e...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 64/94: . Control Relevant information security requirements shall be established and agreed with each suppl...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 65/94: [TABLE 1] Table A.1 — Information security controls | 5.12 | Classification of information | Control...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 66/94: 5.25 Assessment and decision on in- formation security events 5.26 Response to information security ...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 67/94: .1 (continued) Table A.1 (continued) Control Control Control Control Control Control Control Control...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 68/94: . The organization shall plan how to maintain information security at an appropriate level during di...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 69/94: . The organization shall identify and meet the requirements regarding the preservation of privacy an...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 70/94: [TABLE 1] Table A.1 — Information security controls | 5.25 | Assessment and decision on in- formatio...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 71/94: ISO/IEC 27001:2022(E) 6 People controls 6.1 Screening Control 6.2 Terms and conditions of em- ployme...
2026-06-19 13:23:21 | INFO     | pdf_loader           | [LOAD PDF] Page 20: extracted 2 table(s)
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 72/94: . Control The employment contractual agreements shall state the personnel’s and the organization’s r...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 73/94: . Control Information security responsibilities and duties that remain valid after termination or ch...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 74/94: . Security perimeters shall be defined and used to protect areas that contain information and other ...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 75/94: [TABLE 1] Table A.1 — Information security controls | 6 | People controls |  | | --- | --- | --- | |...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 76/94: 7.5 Protecting against physical and environmental threats 7.6 Working in secure areas Control 7.7 Cl...
2026-06-19 13:23:21 | DEBUG    | main                 | [INGEST_BG]   Chunk 77/94: .1 (continued) Control Protection against physical and environmental threats, such as natural disast...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 78/94: . Information processing facilities shall be protected from power failures and other disruptions cau...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 79/94: . The allocation and use of privileged access rights shall be restricted and managed. Access to info...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 80/94: [TABLE 1] Table A.1 — Information security controls | 7.5 | Protecting against physical and environm...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 81/94: ISO/IEC 27001:2022(E) 8.5 Secure authentication Control 8.6 Capacity management Control 8.7 Protecti...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 82/94: . The use of resources shall be monitored and adjusted in line with current and expected capacity re...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 83/94: . Data masking shall be used in accordance with the organization’s topic-specific policy on access c...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 84/94: . Logs that record activities, exceptions, faults and other relevant events shall be produced, store...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 85/94: [TABLE 1] Table A.1 — Information security controls | 8.5 | Secure authentication | Control Secure a...
2026-06-19 13:23:22 | INFO     | pdf_loader           | [LOAD PDF] ✅ electricity.pdf — 25 non-empty pages extracted
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 86/94: 8.18 Use of privileged utility programs Control 8.19 Installation of software on op- erational syste...
2026-06-19 13:23:22 | INFO     | main                 | [INGEST_BG] STEP 2 — Chunking electricity.pdf (mode: recursive)
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 87/94: .33 Test information Control © ISO/IEC 2022 – All rights reserved ﻿ ﻿ Table A.1 (continued) Table A....
2026-06-19 13:23:22 | INFO     | chunker              | [CHUNK] Processing 1 document(s)
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 88/94: . Access to external websites shall be managed to reduce exposure to malicious content. Rules for th...
2026-06-19 13:23:22 | INFO     | chunker              | [CHUNK] Starting — electricity.pdf | 25 pages
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 89/94: . Security testing processes shall be defined and implemented in the development life cycle. The org...
2026-06-19 13:23:22 | DEBUG    | chunker              | [CHUNK] Split complete — 100 raw chunks
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 90/94: [TABLE 1] Table A.1 — Information security controls | 8.18 | Use of privileged utility programs | Co...
2026-06-19 13:23:22 | INFO     | chunker              | [CHUNK] ✅ electricity.pdf — 25 pages → 100 chunks
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 91/94: ISO/IEC 27001:2022(E) 8.34 Protection of information sys- tems during audit testing Table A.1 (conti...
2026-06-19 13:23:22 | INFO     | main                 | [INGEST_BG] STEP 2.5 — Created 100 chunks from electricity.pdf
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 92/94: [TABLE 1] Table A.1 — Information security controls | 8.34 | Protection of information sys- tems dur...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 1/100: 1. ELECTRIC CURRENT “The flow of charge in a definite direction constitutes the electric current and...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 93/94: Bibliography [5] ISO 31000:2018, Risk management — Guidelines --``,,,,,``````,,,,,`,`,`,`,,`,-`-`,,`...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 94/94: ISO/IEC 27001:2022(E) --``,,,,,``````,,,,,`,`,`,`,,`,-`-`,,`,,`,`,,`--- ICS 03.100.70; 35.030 Price ...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 2/100: . 2. Under the effect of an external electric field, the valence electrons move in a definite direct...
2026-06-19 13:23:22 | INFO     | main                 | [INGEST_BG] STEP 3 — Embedding 94 chunks from iso27001.pdf (batch_size: 50)
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 3/100: . Thus, positive ions and electrons are the current carriers in gases. www.esaral.com Rev. Notes Cla...
2026-06-19 13:23:22 | INFO     | embedder             | [EMBED] Embedding 94 texts in 2 batch(es) | workers: 10
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 4/100: . 1. The drift velocity of electons is of the order of 10 –4 ms –1. 2. If V is the potential differe...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 5/100: 6. Similarly, the velocities acquired by other electrons in the conductor will be 2 2 2 v u a , 3 3 ...
2026-06-19 13:23:22 | DEBUG    | embedder             | [EMBED] Batch 1 — 50 texts (thread started)
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 6/100: . of E 3.1 Relaxation time () The time interval between two successive collisions of electrons with ...
2026-06-19 13:23:22 | INFO     | embedder             | [EMBED] 📤 Batch 1 — Calling Azure OpenAI API for 50 chunks...
2026-06-19 13:23:22 | DEBUG    | embedder             | [EMBED] Batch 2 — 44 texts (thread started)
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 7/100: . The small value of drift velocity produces a large amount of electric current, due to the presence...
2026-06-19 13:23:22 | INFO     | embedder             | [EMBED] 📤 Batch 2 — Calling Azure OpenAI API for 44 chunks...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 8/100: . 1. Mobility of charge carrier ( ), responsible for current is defined as the magnitude of drift ve...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 9/100: .e., the number of free electrons perunit volume of the conductor, then total number of free electro...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 10/100: 6. Time taken by the free electrons to cross the conductors, t = l/vd q A ne dI t t v Hence, current...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 11/100: . It is known as the electrical resistance of the conductor. Thus, V = RI this is Ohm’s law. (1) Ohm...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 12/100: 2. The SI unit of electrical resistance is ohm  or volt amp . 3. Dimensions of electric resistance P...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 13/100: . From above ; R or R A A .” 5.2  Resistivity () 1 Where  is constant of proportionality and is know...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 14/100: .g. silver = minimum = 1.6  10–8 -m and fused quartz = maximum  1016 -m ) insulator alloy semi-condu...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 15/100: . 3. We have, 2 2 V m m R I A Ane ne comparing the above relation with the relation, R A . 4. We hav...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 16/100: Volume remains constant i.e., A1l1 = A2l2 After stretching length = l2, area of cross-section = A2, ...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 17/100: . Insulators do not conduct charges. When a small potential difference is applied across the two end...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 18/100: .com Rev. Notes Class 12 Physics Chapter-2 JEE | NEET | Class 8 - 10 Download eSaral App 3. Semicond...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 19/100: . 1. For metals like silver, copper, etc., the value of a is positive, therefore, resistance of a me...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 20/100: (c) The relation between V and I is not unique, i.e., there is more than one value of V for the same...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 21/100: . B B ROY Green, Britain Very Good Wife Gold Silver. Way of finding the resistance of carbon resisto...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 22/100: . 8.  COMBINATION OF RESISTORS 8.1 Resistances in Series Resistors are said to be connected in serie...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 23/100: [TABLE 1] | Colour | Letter as No. M anAid to memory | ulitplier Colour | Tolerance | | --- | --- | ...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 24/100: 4. If Rs is the equivalent resistance of the given series combination of resistances, figure, then t...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 25/100: . 8.2  Resistances in Parallel Any number of resistors are said to be connected in parallel if poten...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 26/100: . Then, I = I2 + I2 + I3 3. Here, potential difference across each resistor is V, therefore V = I1R1...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 27/100: . (ii) the current through each resistor is inversely proportional to the resistance of that resisto...
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 28/100: 9.  CELL The device which converts chemical energy into electrical energy is known as electric cell....
2026-06-19 13:23:22 | DEBUG    | main                 | [INGEST_BG]   Chunk 29/100: . The internal resistance of a cell depends on the distance between electrodes (r  d), area of elect...
